SK_ID_CURR,DAYS_ID_PUBLISH,DAYS_EMPLOYED,DAYS_BIRTH,CODE_GENDER,NAME_FAMILY_STATUS_Married,DAYS_LAST_PHONE_CHANGE,EXT_SOURCE_2,INSTAL_DBD_SUM,INSTAL_DBD_MEAN,INSTAL_DBD_MAX,INSTAL_DPD_MEAN,INSTAL_AMT_INSTALMENT_MAX,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_AMT_PAYMENT_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_PAYMENT_PERC_SUM,INSTAL_PAYMENT_PERC_MEAN,PREV_DAYS_DECISION_MAX,PREV_DAYS_DECISION_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_CNT_PAYMENT_MEAN,APPROVED_CNT_PAYMENT_MEAN,APPROVED_DAYS_DECISION_MAX,APPROVED_DAYS_DECISION_MEAN,APPROVED_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_SIZE,POS_MONTHS_BALANCE_MEAN,POS_MONTHS_BALANCE_MAX,POS_NAME_CONTRACT_STATUS_Active_MEAN,POS_SK_DPD_DEF_MEAN,POS_NAME_CONTRACT_STATUS_Completed_MEAN,TARGET,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,EXT_SOURCE_3,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_VAR,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_VAR,ACTIVE_DAYS_CREDIT_VAR,EXT_SOURCE_1
328845,-1884,-2835,-18345,1,1,-1151.0,0.7670377452661892,214.0,13.375,20.0,1.375,54236.295,-7359.0,711824.76,31.95,-459.9375,-25.0,54204.345,3389.7684375,44489.0475,15.0,0.9375,-93.0,-530.3333333333334,0.0,14.5,14.5,-347.0,-749.0,29.0,17.0,-17.058823529411764,-2.0,0.9411764705882352,0.0,0.0588235294117647,0.0,-1822.0,-305.0,-1052.5,912.0,-131.7888888888889,0.5523735376347704,-727.0,-1362.0,-207.0,380396.8571428572,-30.0,-543.0,-264.0,-770.0,724.0,1057.0,257.0,319626.7681818182,108389.33333333331,0.7411743290191831
186696,-4094,-112,-14560,0,1,-2446.0,0.6714738871663168,289.0,16.055555555555557,23.0,0.0,4513.05,-43189.0,73116.405,3805.11,-2399.3888888888887,-2095.0,0.0,0.0,4062.0225,18.0,1.0,-2446.0,-2555.0,0.0,10.0,10.0,-2446.0,-2555.0,30.0,19.0,-79.10526315789474,-69.0,0.9473684210526316,0.0,0.0526315789473684,0.0,-2159.0,-2159.0,-2159.0,-1086.0,-1086.0,0.8083935912119442,-2159.0,-2159.0,-1086.0,380396.8571428572,-30.0,-543.0,-264.0,-770.0,724.0,1057.0,257.0,319626.7681818182,108389.33333333331,0.2917754214277601
341421,-5409,-1416,-15810,1,0,0.0,0.2350345011751237,93.0,23.25,40.0,0.0,64067.31,-1949.0,90636.525,8856.405,-487.25,-426.0,0.0,0.0,22659.13125,4.0,1.0,-546.0,-546.0,0.0,12.0,12.0,-546.0,-546.0,12.0,5.0,-16.0,-14.0,0.8,0.0,0.2,0.0,-2278.0,-629.0,-1547.7142857142858,1201.0,-1068.142857142857,0.6246146584503397,-704.0,-1700.8333333333333,-520.0,544873.9047619047,-6.0,-629.0,-629.0,-629.0,1201.0,1201.0,1201.0,456906.9666666666,108389.33333333331,0.1896068459933406
229731,-5232,-2889,-14308,0,1,-188.0,0.408638079579954,368.0,12.266666666666667,45.0,2.833333333333333,12652.155,-58328.0,99008.685,389.295,-1944.2666666666669,-1341.0,5665.634999999999,1214.649,3300.2895,23.0,0.7666666666666667,-188.0,-1423.6,0.2,15.5,8.666666666666666,-1716.0,-2247.333333333333,26.0,27.0,-65.03703703703704,-44.0,0.8888888888888888,0.3703703703703703,0.074074074074074,0.0,-1867.0,-1852.0,-1859.5,-1564.0,-1564.0,0.6496203111237195,-1852.0,-1859.5,-1564.0,112.5,-30.0,-543.0,-264.0,-770.0,724.0,1057.0,257.0,112.5,108389.33333333331,0.2529593551920173
194856,-1009,-2581,-17514,1,1,0.0,0.353224930991726,447.0,12.08108108108108,40.0,0.027027027027027,246132.72,-34213.0,1490935.77,7632.18,-924.6756756756756,-312.0,0.0,-6810.810810810811,40295.56135135135,45.73747000023084,1.236147837844077,-387.0,-810.1111111111111,0.1111111111111111,14.857142857142858,14.333333333333334,-387.0,-994.8333333333334,86.0,44.0,-29.75,-9.0,0.8636363636363636,0.0,0.1363636363636363,0.0,-2740.0,-384.0,-1367.5384615384614,30900.0,1680.1538461538462,0.6263042766749393,-524.0,-1565.888888888889,-160.0,548072.6025641026,-155.25,-921.25,-384.0,-1431.0,7890.25,30900.0,-446.0,605871.6111111111,193039.5833333333,0.5701994782433072
423714,-2862,-389,-10251,0,0,-322.0,0.0468168452626491,1449.0,21.308823529411764,55.0,0.0,35313.345,-65562.0,450340.335,11.97,-964.1470588235294,-17.0,0.0,0.0,6622.651985294118,68.0,1.0,-270.0,-781.5714285714286,0.2142857142857142,14.75,8.666666666666666,-322.0,-1272.0,52.0,51.0,-41.66666666666666,-18.0,0.9411764705882352,0.0,0.0588235294117647,0.0,-179.0,-42.0,-110.5,920.0,454.0,0.1745642655572634,-42.0,-42.0,-12.0,9384.5,-11.0,-179.0,-179.0,-179.0,920.0,920.0,920.0,319626.7681818182,108389.33333333331,0.0451450057561487
187340,-1640,-349,-12342,1,1,-627.0,0.4684942260996722,766.0,8.906976744186046,47.0,0.1046511627906976,119907.045,-118089.0,1224257.04,199.53,-1373.1279069767445,-29.0,20223.18,412.2737790697674,14235.546976744186,84.0,0.9767441860465116,-156.0,-787.8125,0.125,20.83333333333333,13.11111111111111,-158.0,-1136.6666666666667,118.0,84.0,-48.392857142857146,-1.0,0.9166666666666666,0.0,0.0833333333333333,0.0,-1244.0,-103.0,-722.8888888888889,1384.0,424.25,0.5867400085415683,-103.0,-660.2857142857143,1384.0,125063.86111111112,-333.0,-942.0,-640.0,-1244.0,336.5,821.0,-148.0,115774.90476190478,182408.0,0.62907660720049
304350,-4513,-805,-14492,1,1,-1813.0,0.4917148282427225,710.0,10.289855072463768,47.0,1.5942028985507246,30197.43,-72907.0,436986.36,315.855,-1056.623188405797,-16.0,6130.4400000000005,1214.5193478260871,6333.135652173913,56.0,0.8115942028985508,-79.0,-753.7142857142857,0.0,18.0,18.0,-160.0,-1219.25,72.0,60.0,-33.016666666666666,-1.0,0.95,0.5166666666666667,0.0166666666666666,0.0,-2561.0,-477.0,-1709.0,351.0,-1233.625,0.4561097392782771,-477.0,-1837.375,-84.0,480250.5,-14.0,-682.0,-682.0,-682.0,351.0,351.0,351.0,379347.6964285714,108389.33333333331,0.4720439025118062
214472,-5363,-1111,-15216,1,1,-828.0,0.2036894866704569,388.0,16.869565217391305,58.0,0.3043478260869565,19956.51,-13223.0,236919.555,445.365,-574.9130434782609,-335.0,12906.18,21.46108695652164,10300.850217391304,25.11903689130764,1.0921320387525062,-575.0,-695.6666666666666,0.0,8.0,8.0,-575.0,-695.6666666666666,24.0,24.0,-18.58333333333333,-10.0,0.875,0.0,0.125,0.0,-1822.0,-305.0,-1052.5,912.0,-131.7888888888889,0.3929969018491857,-727.0,-1362.0,-207.0,380396.8571428572,-30.0,-543.0,-264.0,-770.0,724.0,1057.0,257.0,319626.7681818182,108389.33333333331,0.6066481777070977
322217,-4023,-679,-15912,1,1,-1917.0,0.7650389696426887,377.0,11.78125,62.0,0.5625,11742.435,-27050.0,220555.035,57.6,-845.3125,-10.0,8927.955,1185.811875,6892.34484375,28.0,0.875,-487.0,-1202.0,0.0,18.0,18.0,-487.0,-1202.0,36.0,29.0,-30.24137931034483,-1.0,0.9655172413793104,0.0,0.0344827586206896,0.0,-2532.0,-727.0,-1498.25,-362.0,-1190.25,0.3739073715333399,-727.0,-1498.25,-362.0,640789.5833333334,-30.0,-543.0,-264.0,-770.0,724.0,1057.0,257.0,640789.5833333334,108389.33333333331,0.2677745973996313
254843,-1771,-1714,-9095,0,0,0.0,0.5584155614312958,222.0,20.181818181818183,24.0,0.0,10970.19,-4879.0,56194.92,4518.99,-443.54545454545456,-46.0,0.0,0.0,5108.62909090909,11.0,1.0,-61.0,-346.0,0.0,7.0,7.0,-61.0,-346.0,14.0,12.0,-14.833333333333334,-2.0,0.9166666666666666,0.0,0.0833333333333333,0.0,-865.0,-865.0,-865.0,-687.0,-687.0,0.5190973382084597,-727.0,-1362.0,-207.0,380396.8571428572,-534.0,-865.0,-865.0,-865.0,-687.0,-687.0,-687.0,319626.7681818182,108389.33333333331,0.3101427898695419
159578,-4573,365243,-24362,1,1,-1895.0,0.6103061103611953,903.0,11.148148148148149,87.0,0.037037037037037,538311.51,-89393.0,2321846.01,2752.785,-1103.617283950617,-32.0,50329.62,-2122.471111111111,28664.76555555556,83.02563131904662,1.025007794062304,-296.0,-1007.4444444444443,0.0,19.0,19.0,-296.0,-1285.1666666666667,114.0,84.0,-37.833333333333336,-1.0,0.9523809523809524,0.0,0.0476190476190476,0.0,-2158.0,-177.0,-1109.8,-297.0,-297.0,0.6075573001388961,-418.0,-1343.0,-297.0,720730.7,-27.0,-177.0,-177.0,-177.0,724.0,1057.0,257.0,598426.0,108389.33333333331,0.5838295683795643
249345,-1876,-441,-13353,1,1,-152.0,0.3354691677759938,193.0,2.0104166666666665,34.0,0.3645833333333333,440351.01,-44976.0,2044999.665,106.875,-468.5,-11.0,27441.81,482.13890624999993,21302.07984375,94.0,0.9791666666666666,-14.0,-474.77777777777777,0.1111111111111111,11.6,12.5,-257.0,-879.0,50.0,52.0,-20.48076923076923,-1.0,0.9615384615384616,0.1346153846153846,0.0384615384615384,0.0,-1845.0,-527.0,-1482.0,293.0,-1108.2857142857142,0.6313545365850379,-527.0,-1504.2857142857142,-1087.0,166402.75,-556.0,-1404.0,-1170.0,-1638.0,293.0,293.0,293.0,201010.9047619048,109512.0,0.5852135515471452
147791,-4819,-1367,-15689,0,1,-3357.0,0.6963485347724649,267.0,10.125,31.0,0.0357142857142857,36290.025,-21233.0,324801.225,2323.575,-806.5657754010695,-65.0,0.0,0.0,12404.115000000002,24.615491747320966,1.0,-304.0,-788.25,0.0,12.0,12.0,-438.0,-942.0,30.0,22.0,-28.571428571428573,-4.0,0.9166666666666666,0.0,0.0769230769230769,0.0,-672.0,-368.0,-520.0,1458.0,654.0,0.520897599048938,-727.0,-1362.0,-207.0,46208.0,-116.0,-520.0,-368.0,-672.0,654.0,1458.0,-150.0,319626.7681818182,46208.0,0.7477591665471102
443847,-3798,-3390,-11686,1,1,-1096.0,0.5453505420379522,271.0,11.291666666666666,30.0,0.0416666666666666,40166.28,-14376.0,601100.865,13843.575,-599.0,-37.0,0.0,0.0,25045.869375,24.0,1.0,-234.0,-804.8571428571429,0.1428571428571428,7.142857142857143,7.333333333333333,-234.0,-756.5,44.0,28.0,-21.0,-2.0,0.8571428571428571,0.0,0.1071428571428571,0.0,-1935.0,-490.0,-1043.7272727272727,1099.0,-346.27272727272725,0.6479768603302221,-490.0,-1187.2857142857142,-343.0,194554.0181818182,-38.0,-792.5,-490.0,-1095.0,852.5,1099.0,606.0,197131.9047619048,122008.33333333331,0.3254566975647317
360871,-3340,365243,-20491,1,0,-2044.0,0.5671106240998348,334.0,8.35,33.0,1.2,71683.335,-17516.0,521183.475,5.085,-437.9,-6.0,14866.155,3370.05,13029.586875,31.0,0.775,-695.0,-1216.0,0.3333333333333333,16.0,18.0,-695.0,-802.0,36.0,34.0,-20.61764705882353,-1.0,0.9411764705882352,0.0,0.0588235294117647,0.0,-2777.0,-17.0,-670.2222222222222,-1.0,-578.4444444444445,0.5602843280409464,-76.0,-751.875,-30.0,1015249.9444444444,-4.0,-17.0,-17.0,-17.0,-1.0,-1.0,-1.0,1091708.9821428573,108389.33333333331,0.6380719403007868
155550,-3431,-1024,-20166,0,1,-653.0,0.6542850785044485,387.0,18.428571428571427,30.0,0.0,7167.51,-7149.0,150517.71,7167.51,-340.42857142857144,-44.0,0.0,0.0,7167.509999999999,21.0,1.0,-4.0,-217.4,0.0,30.0,30.0,-4.0,-328.5,60.0,21.0,-11.0,-1.0,1.0,0.0,0.0,0.0,-1192.0,-76.0,-677.8333333333334,209.0,-70.66666666666667,0.2115507642052577,-1123.0,-1123.0,-393.0,274054.9666666667,-32.8,-588.8,-76.0,-1192.0,90.5,209.0,-28.0,319626.7681818182,283116.7,0.7671162537141395
441711,-3215,-1101,-13552,1,0,-786.0,0.6826991464239411,202.0,18.363636363636363,33.0,0.0,11400.525,-6857.0,69488.325,5808.78,-623.3636363636364,-465.0,0.0,0.0,6317.120454545454,11.0,1.0,-786.0,-786.0,0.0,12.0,12.0,-786.0,-786.0,12.0,12.0,-20.5,-15.0,0.9166666666666666,0.0,0.0833333333333333,0.0,-1822.0,-305.0,-1052.5,912.0,-131.7888888888889,0.5516854227525294,-727.0,-1362.0,-207.0,380396.8571428572,-30.0,-543.0,-264.0,-770.0,724.0,1057.0,257.0,319626.7681818182,108389.33333333331,0.8261857792452131
355681,-2065,-541,-13840,0,1,-1032.0,0.5002041586599351,133.0,12.090909090909092,22.0,0.0,10628.37,-9494.0,116813.25,10529.55,-863.0909090909091,-701.0,0.0,0.0,10619.386363636364,11.0,1.0,-1032.0,-1032.0,0.0,12.0,12.0,-1032.0,-1032.0,12.0,13.0,-28.0,-22.0,0.9230769230769232,0.0,0.0769230769230769,0.0,-1822.0,-305.0,-1052.5,912.0,-131.7888888888889,0.4470990666317791,-727.0,-1362.0,-207.0,380396.8571428572,-30.0,-543.0,-264.0,-770.0,724.0,1057.0,257.0,319626.7681818182,108389.33333333331,0.5148391681332389
115183,-4670,-3604,-15172,0,1,-1912.0,0.6106233138525357,690.0,8.313253012048193,30.0,0.0,179910.0,-169035.0,793250.64,67.5,-2036.566265060241,-1138.0,0.0,0.0,9557.236626506025,83.0,1.0,-67.0,-1783.25,0.0,9.5,9.5,-67.0,-1783.25,38.0,18.0,-68.88888888888889,-53.0,0.8888888888888888,0.0,0.1111111111111111,0.0,-1949.0,-475.0,-1229.6666666666667,1351.0,502.4,0.6738300778602003,-1052.0,-1443.5,1296.0,248893.46666666665,-80.5,-802.0,-475.0,-1129.0,1351.0,1351.0,1351.0,160637.66666666666,213858.0,0.7170319621420946
332912,-4697,-1009,-13386,0,1,-1929.0,0.4558842464080609,429.0,11.916666666666666,54.0,0.2777777777777778,701977.77,-48457.0,1607752.395,9173.295,-1346.0277777777778,-31.0,21843.0,1956.5,44659.78875,34.0,0.9444444444444444,-62.0,-1125.7142857142858,0.1428571428571428,13.666666666666666,14.4,-62.0,-1207.0,72.0,38.0,-45.5,-2.0,0.8947368421052632,0.0,0.1052631578947368,0.0,-2781.0,-276.0,-1365.9333333333334,4851.0,-197.1428571428572,0.1368005219117748,-276.0,-1617.1,-92.0,644045.4952380952,-53.6,-863.6,-547.0,-1231.0,2227.75,4851.0,359.0,760690.7666666668,69469.8,0.1183361496803385
219000,-1646,-1055,-9668,1,1,-1033.0,0.6849826791105149,257.0,10.28,43.0,0.24,201055.05,-10096.0,996637.32,144.315,-403.84,-26.0,5207.580000000001,-14463.621,39865.4928,46.9671728119563,1.878686912478252,-55.0,-354.1666666666667,0.0,9.6,9.6,-55.0,-362.4,48.0,21.0,-14.428571428571429,-2.0,0.8571428571428571,0.0476190476190476,0.1428571428571428,0.0,-524.0,-524.0,-524.0,-374.0,-374.0,0.6178261467332483,-524.0,-524.0,-374.0,380396.8571428572,-30.0,-543.0,-264.0,-770.0,724.0,1057.0,257.0,319626.7681818182,108389.33333333331,0.5276858529553716
330708,-4930,-5262,-13122,1,1,-1922.0,0.7141275259841129,103.0,5.15,26.0,2.7,240348.15,-27217.0,390686.805,39.6,-1360.85,-737.0,17362.800000000003,1740.2400000000002,19534.34025,18.0,0.9,-912.0,-1417.0,0.0,18.0,18.0,-912.0,-1417.0,36.0,21.0,-45.38095238095238,-23.0,0.9047619047619048,0.0,0.0952380952380952,0.0,-2740.0,-232.0,-1490.428571428571,864.0,-908.4285714285714,0.1519345490496476,-705.0,-1892.6,25.0,927182.2857142856,-11.0,-485.0,-232.0,-738.0,610.0,864.0,356.0,651148.3,128018.0,0.4472052658275046
360828,-5001,365243,-23329,1,0,-371.0,0.6088853542796778,169.0,7.681818181818182,16.0,0.5454545454545454,8272.755,-29889.0,173706.84,7371.45,-1358.590909090909,-21.0,0.0,0.0,7895.765454545454,22.0,1.0,-371.0,-992.5,0.5,7.25,12.0,-371.0,-371.0,24.0,23.0,-46.91304347826087,-1.0,0.9565217391304348,0.0,0.0434782608695652,0.0,-1827.0,-273.0,-1052.2,1523.0,-442.0,0.4578995512067301,-651.0,-1247.0,-273.0,439111.7,-29.0,-273.0,-273.0,-273.0,1523.0,1523.0,1523.0,332502.00000000006,108389.33333333331,0.3953650313640443
227404,-2886,-4779,-19325,1,1,-236.0,0.2848632361036908,85.0,21.25,44.0,0.0,87594.615,-729.0,143672.40000000002,18692.595,-182.25,-131.0,0.0,0.0,35918.100000000006,4.0,1.0,-47.0,-141.5,0.0,8.0,8.0,-236.0,-236.0,8.0,5.0,-6.0,-4.0,0.8,0.0,0.2,0.0,-541.0,-47.0,-294.0,1780.0,725.5,0.3016248916841194,-47.0,-294.0,1780.0,122018.0,-30.0,-543.0,-264.0,-770.0,724.0,1057.0,257.0,122018.0,108389.33333333331,0.4129114157732277
413216,-804,-985,-8128,0,0,-590.0,0.6063463167535748,289.0,36.125,68.0,0.0,25301.385,-3865.0,64297.44,5570.865,-483.125,-352.0,0.0,0.0,8037.179999999999,8.0,1.0,-590.0,-590.0,0.0,12.0,12.0,-590.0,-590.0,12.0,9.0,-15.0,-11.0,0.8888888888888888,0.0,0.1111111111111111,0.0,-1822.0,-305.0,-1052.5,912.0,-131.7888888888889,0.4180044964959534,-727.0,-1362.0,-207.0,380396.8571428572,-30.0,-543.0,-264.0,-770.0,724.0,1057.0,257.0,319626.7681818182,108389.33333333331,0.1810360077981732
